""芽"",""名詞"",""め"",""known""
""湯"",""名詞"",""湯"",""known""
""露"",""名詞"",""露"",""known""
""尾"",""名詞"",""尾"",""known""
""区"",""名詞"",""区"",""known""
""語"",""名詞"",""語"",""known""
""字"",""名詞"",""字"",""known""
""地"",""名詞"",""地"",""known""
""絵"",""名詞"",""絵"",""known""
""気"",""名詞"",""気"",""known""
""毛"",""名詞"",""毛"",""known""
""葉"",""名詞"",""葉"",""known""
""子"",""名詞"",""子"",""known""
""木"",""名詞"",""木"",""known""
""木"",""名詞"",""ぎ"",""known""
""歯"",""名詞"",""歯"",""known""
""酢"",""名詞"",""酢"",""known""
""火"",""名詞"",""火"",""known""
""府"",""名詞"",""府"",""known""
""家"",""名詞"",""ち"",""known""
""駅"",""名詞"",""駅"",""known""
""山"",""名詞"",""山"",""known""
""礼"",""名詞"",""礼"",""known""
""右"",""名詞"",""右"",""known""
""額"",""名詞"",""額"",""known""
""北"",""名詞"",""北"",""known""
""幹"",""名詞"",""幹"",""known""
""元"",""名詞"",""元"",""known""
""式"",""名詞"",""式"",""known""
""水"",""名詞"",""水"",""known""
""道"",""名詞"",""道"",""known""
""虫"",""名詞"",""虫"",""known""
""森"",""名詞"",""森"",""known""
""枝"",""名詞"",""枝"",""known""
""床"",""名詞"",""床"",""known""
""横"",""名詞"",""横"",""known""
""味"",""名詞"",""味"",""known""
""傷"",""名詞"",""傷"",""known""
""首"",""名詞"",""首"",""known""
""札"",""名詞"",""札"",""known""
""西"",""名詞"",""西"",""known""
""庭"",""名詞"",""庭"",""known""
""幅"",""名詞"",""幅"",""known""
""札"",""名詞"",""札"",""known""
""棒"",""名詞"",""棒"",""known""
""丘"",""名詞"",""丘"",""known""
""風"",""名詞"",""風"",""known""
""柄"",""名詞"",""柄"",""known""
""側"",""名詞"",""側"",""known""
""下"",""名詞"",""下"",""known""
""汗"",""名詞"",""汗"",""known""
""兄"",""名詞"",""兄"",""known""
""息"",""名詞"",""息"",""known""
""青"",""名詞"",""青"",""known""
""半"",""名詞"",""半"",""known""
""赤"",""名詞"",""赤"",""known""
""麦"",""名詞"",""麦"",""known""
""門"",""名詞"",""門"",""known""
""円"",""名詞"",""円"",""known""
""悪"",""名詞"",""悪"",""known""
""奥"",""名詞"",""奥"",""known""
""母"",""名詞"",""母"",""known""
""数"",""名詞"",""数"",""known""
""愛"",""名詞"",""愛"",""known""
""雨"",""名詞"",""雨"",""known""
""券"",""名詞"",""券"",""known""
""正"",""名詞"",""正"",""known""
""席"",""名詞"",""席"",""known""
""栓"",""名詞"",""栓"",""known""
""外"",""名詞"",""外"",""known""
""常"",""名詞"",""常"",""known""
""父"",""名詞"",""父"",""known""
""道"",""名詞"",""道"",""known""
""仲"",""名詞"",""仲"",""known""
""兄"",""名詞"",""兄"",""known""
""姉"",""名詞"",""姉"",""known""
""海"",""名詞"",""海"",""known""
""米"",""名詞"",""米"",""known""
""方"",""名詞"",""方"",""known""
""運"",""名詞"",""運"",""known""
""窓"",""名詞"",""窓"",""known""
""英"",""名詞"",""英"",""known""
""線"",""名詞"",""線"",""known""
""糸"",""名詞"",""糸"",""known""
""猫"",""名詞"",""猫"",""known""
""弁"",""名詞"",""弁"",""known""
""店"",""名詞"",""店"",""known""
""耳"",""名詞"",""耳"",""known""
""雪"",""名詞"",""雪"",""known""
""指"",""名詞"",""指"",""known""
""夢"",""名詞"",""夢"",""known""
""音"",""名詞"",""音"",""known""
""粉"",""名詞"",""粉"",""known""
""家"",""名詞"",""家"",""known""
""池"",""名詞"",""池"",""known""
""石"",""名詞"",""石"",""known""
""犬"",""名詞"",""犬"",""known""
""次"",""名詞"",""次"",""known""
""岩"",""名詞"",""岩"",""known""
""波"",""名詞"",""波"",""known""
""肉"",""名詞"",""肉"",""known""
""熱"",""名詞"",""熱"",""known""
""腕"",""名詞"",""腕"",""known""
""町"",""名詞"",""町"",""known""
""街"",""名詞"",""街"",""known""
""豆"",""名詞"",""豆"",""known""
""親"",""名詞"",""親"",""known""
""足"",""名詞"",""足"",""known""
""穴"",""名詞"",""穴"",""known""
""色"",""名詞"",""色"",""known""
""列"",""名詞"",""列"",""known""
""便"",""名詞"",""便"",""known""
""文"",""名詞"",""文"",""known""
""役"",""名詞"",""役"",""known""
""宅"",""名詞"",""宅"",""known""
""妻"",""名詞"",""妻"",""known""
""寺"",""名詞"",""寺"",""known""
""顔"",""名詞"",""顔"",""known""
""金"",""名詞"",""金"",""known""
""国"",""名詞"",""国"",""known""
""酒"",""名詞"",""酒"",""known""
""城"",""名詞"",""城"",""known""
""茶"",""名詞"",""茶"",""known""
""得"",""名詞"",""得"",""known""
""鳥"",""名詞"",""鳥"",""known""
""鼻"",""名詞"",""鼻"",""known""
""人"",""名詞"",""人"",""known""
""星"",""名詞"",""星"",""known""
""滝"",""名詞"",""滝"",""known""
""傘"",""名詞"",""傘"",""known""
""肩"",""名詞"",""肩"",""known""
""雲"",""名詞"",""雲"",""known""
""汁"",""名詞"",""汁"",""known""
""空"",""名詞"",""空"",""known""
""会"",""名詞"",""会"",""known""
""黒"",""名詞"",""黒"",""known""
""声"",""名詞"",""声"",""known""
""白"",""名詞"",""白"",""known""
""損"",""名詞"",""損"",""known""
""種"",""名詞"",""種"",""known""
""船"",""名詞"",""舟"",""known""
""船"",""名詞"",""船"",""known""
""本"",""名詞"",""本"",""known""
""紙"",""名詞"",""紙"",""known""
""川"",""名詞"",""川"",""known""
""革"",""名詞"",""革"",""known""
""草"",""名詞"",""草"",""known""
""米"",""名詞"",""米"",""known""
""塩"",""名詞"",""塩"",""known""
""土"",""名詞"",""土"",""known""
""橋"",""名詞"",""橋"",""known""
""花"",""名詞"",""花"",""known""
""腹"",""名詞"",""腹"",""known""
""服"",""名詞"",""服"",""known""
""骨"",""名詞"",""骨"",""known""
""髪"",""名詞"",""髪"",""known""
""皮"",""名詞"",""皮"",""known""
""島"",""名詞"",""島"",""known""
""縞"",""名詞"",""縞"",""known""
""県"",""名詞"",""県"",""known""
""口"",""名詞"",""口"",""known""
""事"",""名詞"",""事"",""known""
""箱"",""名詞"",""箱"",""known""
""ハン-Khan"",""名詞"",""汗"",""known""
""ワン-one"",""名詞"",""１"",""known""
""曲"",""名詞"",""曲"",""known""
""卵"",""名詞"",""卵"",""known""
""東"",""名詞"",""東"",""known""
""略"",""名詞"",""略"",""known""
""頭"",""名詞"",""頭"",""known""
""港"",""名詞"",""港"",""known""
""南"",""名詞"",""南"",""known""
""夫"",""名詞"",""夫"",""known""
""体"",""名詞"",""体"",""known""
""油"",""名詞"",""油"",""known""
""煙"",""名詞"",""煙"",""known""
""裸"",""名詞"",""裸"",""known""
""左"",""名詞"",""左"",""known""
""瞳"",""名詞"",""瞳"",""known""
""職"",""名詞"",""職"",""known""
""表"",""名詞"",""表"",""known""
""嵐"",""名詞"",""嵐"",""known""
""姿"",""名詞"",""姿"",""known""
""命"",""名詞"",""命"",""known""
""寮"",""名詞"",""寮"",""known""
""量"",""名詞"",""量"",""known""
""宙"",""名詞"",""宙"",""known""
""娘"",""名詞"",""娘"",""known""
""男"",""名詞"",""男"",""known""
""女"",""名詞"",""女"",""known""
""光"",""名詞"",""光"",""known""
""客"",""名詞"",""客"",""known""
""秤"",""名詞"",""秤"",""known""
""林"",""名詞"",""林"",""known""
""形"",""名詞"",""形"",""known""
""薬"",""名詞"",""薬"",""known""
""車"",""名詞"",""車"",""known""
""氷"",""名詞"",""氷"",""known""
""魚"",""名詞"",""魚"",""known""
""机"",""名詞"",""机"",""known""
""力"",""名詞"",""力"",""known""
""隣り"",""名詞"",""隣"",""known""
""湖"",""名詞"",""湖"",""known""
""弟"",""名詞"",""弟"",""known""
""妹"",""名詞"",""妹"",""known""
""モリ"",""名詞"",""森"",""known""
""後"",""名詞"",""ご"",""known""
""日"",""名詞"",""日"",""known""
""日"",""名詞"",""び"",""known""
""晩"",""名詞"",""晩"",""known""
""上"",""名詞"",""上"",""known""
""皆"",""名詞"",""皆"",""known""
""物"",""名詞"",""物"",""known""
""内"",""名詞"",""内"",""known""
""先"",""名詞"",""先"",""known""
""前"",""名詞"",""前"",""known""
""秋"",""名詞"",""秋"",""known""
""夜"",""名詞"",""夜"",""known""
""朝"",""名詞"",""朝"",""known""
""今"",""名詞"",""今"",""known""
""春"",""名詞"",""春"",""known""
""中"",""名詞"",""中"",""known""
""下"",""名詞"",""下"",""known""
""実"",""名詞"",""実"",""known""
""旅"",""名詞"",""旅"",""known""
""夏"",""名詞"",""夏"",""known""
""昼"",""名詞"",""昼"",""known""
""冬"",""名詞"",""冬"",""known""
""年"",""名詞"",""年"",""known""
""年"",""名詞"",""歳"",""known""
""昔"",""名詞"",""昔"",""known""
""間"",""名詞"",""間"",""known""
""涙"",""名詞"",""涙"",""known""
""心"",""名詞"",""心"",""known""
""話"",""名詞"",""話"",""known""
""度"",""名詞"",""度"",""known""
""度"",""名詞"",""ど"",""known""
""機"",""名詞"",""機"",""known""
""間"",""名詞"",""間"",""known""
""部"",""名詞"",""部"",""known""
""時"",""名詞"",""時"",""known""
""時"",""名詞"",""じ"",""known""
""手"",""名詞"",""手"",""known""
""台"",""名詞"",""台"",""known""
""番"",""名詞"",""番"",""known""
""割"",""名詞"",""割"",""known""
""回"",""名詞"",""回"",""known""
""年"",""名詞"",""年"",""known""
""悪"",""名詞"",""悪"",""known""
""生"",""名詞"",""生"",""known""
""楽"",""名詞"",""楽"",""known""
""倍"",""名詞"",""倍"",""known""
""代"",""名詞"",""代"",""known""
""社"",""名詞"",""社"",""known""
""日"",""名詞"",""日"",""known""
""別"",""名詞"",""別"",""known""
""月"",""名詞"",""月"",""known""
""階"",""名詞"",""階"",""known""
""点"",""名詞"",""点"",""known""
""種"",""名詞"",""種"",""known""
""体"",""名詞"",""体"",""known""
""針"",""名詞"",""針"",""known""
""皿"",""名詞"",""皿"",""known""
""月"",""名詞"",""月"",""known""
""方"",""名詞"",""方"",""known""
""杯"",""名詞"",""杯"",""known""
""変"",""名詞"",""変"",""known""
""泊"",""名詞"",""泊"",""known""
""分"",""名詞"",""分"",""known""
""円-助数詞"",""名詞"",""円"",""known""
""急"",""名詞"",""急"",""known""
""妙"",""名詞"",""妙"",""known""
""秒"",""名詞"",""秒"",""known""
""局"",""名詞"",""局"",""known""
""週"",""名詞"",""週"",""known""
""袋"",""名詞"",""袋"",""known""
""居る"",""動詞"",""い"",""known""
""居る"",""動詞"",""い"",""known""
""見る"",""動詞"",""み"",""known""
""見る"",""動詞"",""見"",""known""
""見る"",""動詞"",""見"",""known""
""見る"",""動詞"",""診"",""known""
""得る"",""動詞"",""え"",""known""
""為る"",""動詞"",""さ"",""known""
""為る"",""動詞"",""せ"",""known""
""為る"",""動詞"",""し"",""known""
""為る"",""動詞"",""し"",""known""
""為る"",""動詞"",""す"",""known""
""来る"",""動詞"",""き"",""known""
""来る"",""動詞"",""来"",""known""
""で"",""接続詞"",""て"",""known""
""で"",""接続詞"",""で"",""known""
""御"",""接頭辞"",""ご"",""known""
""無"",""接頭辞"",""無"",""known""
""非"",""接頭辞"",""非"",""known""
""未"",""接頭辞"",""未"",""known""
""御"",""接頭辞"",""お"",""known""
""真"",""接頭辞"",""真"",""known""
""不"",""接頭辞"",""不"",""known""
""何"",""代名詞"",""何"",""known""
""俺"",""代名詞"",""俺"",""known""
""彼"",""代名詞"",""彼"",""known""
""何"",""代名詞"",""何"",""known""
""各"",""接頭辞"",""各"",""known""
""相"",""接頭辞"",""相"",""known""
""今"",""接頭辞"",""今"",""known""
""全"",""接頭辞"",""全"",""known""
""第"",""接頭辞"",""第"",""known""
""好"",""接頭辞"",""好"",""known""
""再"",""接頭辞"",""再"",""known""
""諸"",""接頭辞"",""諸"",""known""
""新"",""接頭辞"",""新"",""known""
""大"",""接頭辞"",""大"",""known""
""低"",""接頭辞"",""低"",""known""
""僕-代名詞"",""代名詞"",""僕"",""known""
""君-代名詞"",""代名詞"",""君"",""known""
""小"",""接頭辞"",""小"",""known""
""上"",""接頭辞"",""上"",""known""
""両"",""接頭辞"",""両"",""known""
""中"",""接頭辞"",""中"",""known""
""私-代名詞"",""代名詞"",""私"",""known""
""だ"",""助動詞"",""に"",""known""
""た"",""助動詞"",""た"",""known""
""た"",""助動詞"",""た"",""known""
""や"",""助動詞"",""や"",""known""
""だ"",""助動詞"",""で"",""known""
""だ"",""助動詞"",""だ"",""known""
""だ"",""助動詞"",""な"",""known""
""た"",""助動詞"",""だ"",""known""
""た"",""助動詞"",""だ"",""known""
""ず"",""助動詞"",""ず"",""known""
""ず"",""助動詞"",""ぬ"",""known""
""ず"",""助動詞"",""ね"",""known""
""ず"",""助動詞"",""ず"",""known""
""ず"",""助動詞"",""ん"",""known""
""です"",""助動詞"",""す"",""known""
""てる"",""助動詞"",""て"",""known""
""れる"",""助動詞"",""れ"",""known""
""れる"",""助動詞"",""れ"",""known""
""せる"",""助動詞"",""せ"",""known""
""れる"",""助動詞"",""ん"",""known""
""き"",""助動詞"",""き"",""known""
""ふ"",""感動詞"",""ふ"",""known""
""嫌"",""形状詞"",""や"",""known""
""否"",""感動詞"",""否"",""known""
""嫌"",""形状詞"",""嫌"",""known""
""いや"",""感動詞"",""や"",""known""
""えっ"",""感動詞"",""え"",""known""
""あっ"",""感動詞"",""あ"",""known""
""ひい"",""感動詞"",""ひ"",""known""
""おっ"",""感動詞"",""お"",""known""
""んっ"",""感動詞"",""ん"",""known""
""はあ"",""感動詞"",""は"",""known""
""豊か"",""形状詞"",""豊"",""known""
""多い"",""形容詞"",""多"",""known""
""重い"",""形容詞"",""重"",""known""
""暑い"",""形容詞"",""暑"",""known""
""痛い"",""形容詞"",""痛"",""known""
""長い"",""形容詞"",""長"",""known""
""広い"",""形容詞"",""広"",""known""
""高い"",""形容詞"",""高"",""known""
""強い"",""形容詞"",""強"",""known""
""早い"",""形容詞"",""速"",""known""
""誌"",""接尾辞"",""誌"",""known""
""油"",""接尾辞"",""油"",""known""
""等"",""接尾辞"",""ら"",""known""
""器"",""接尾辞"",""器"",""known""
""着"",""接尾辞"",""着"",""known""
""家"",""接尾辞"",""家"",""known""
""庫"",""接尾辞"",""庫"",""known""
""さ"",""接尾辞"",""さ"",""known""
""史"",""接尾辞"",""史"",""known""
""士"",""接尾辞"",""士"",""known""
""医"",""接尾辞"",""医"",""known""
""位"",""接尾辞"",""位"",""known""
""費"",""接尾辞"",""費"",""known""
""目"",""接尾辞"",""目"",""known""
""屋"",""接尾辞"",""や"",""known""
""屋"",""接尾辞"",""屋"",""known""
""家"",""接尾辞"",""家"",""known""
""科"",""接尾辞"",""科"",""known""
""御"",""接尾辞"",""ご"",""known""
""師"",""接尾辞"",""師"",""known""
""師"",""接尾辞"",""じ"",""known""
""園"",""接尾辞"",""園"",""known""
""官"",""接尾辞"",""官"",""known""
""館"",""接尾辞"",""館"",""known""
""街"",""接尾辞"",""街"",""known""
""作"",""接尾辞"",""作"",""known""
""様"",""接尾辞"",""様"",""known""
""手"",""接尾辞"",""手"",""known""
""女"",""接尾辞"",""女"",""known""
""人"",""接尾辞"",""人"",""known""
""生"",""接尾辞"",""生"",""known""
""男"",""接尾辞"",""男"",""known""
""店"",""接尾辞"",""店"",""known""
""冊"",""接尾辞"",""冊"",""known""
""員"",""接尾辞"",""員"",""known""
""院"",""接尾辞"",""院"",""known""
""代"",""接尾辞"",""代"",""known""
""物"",""接尾辞"",""物"",""known""
""停"",""接尾辞"",""停"",""known""
""金"",""接尾辞"",""金"",""known""
""形"",""接尾辞"",""形"",""known""
""計"",""接尾辞"",""計"",""known""
""書"",""接尾辞"",""書"",""known""
""日"",""接尾辞"",""日"",""known""
""性"",""接尾辞"",""性"",""known""
""製"",""接尾辞"",""製"",""known""
""線"",""接尾辞"",""線"",""known""
""鉄"",""接尾辞"",""鉄"",""known""
""人"",""接尾辞"",""人"",""known""
""板"",""接尾辞"",""板"",""known""
""型"",""接尾辞"",""型"",""known""
""室"",""接尾辞"",""室"",""known""
""学"",""接尾辞"",""学"",""known""
""軒"",""接尾辞"",""軒"",""known""
""国"",""接尾辞"",""国"",""known""
""山"",""接尾辞"",""山"",""known""
""者"",""接尾辞"",""者"",""known""
""車"",""接尾辞"",""車"",""known""
""心"",""接尾辞"",""心"",""known""
""方"",""接尾辞"",""方"",""known""
""所"",""接尾辞"",""所"",""known""
""品"",""接尾辞"",""品"",""known""
""大-大学"",""接尾辞"",""大"",""known""
""っこ"",""接尾辞"",""こ"",""known""
""料"",""接尾辞"",""料"",""known""
""力"",""接尾辞"",""力"",""known""
""色"",""接尾辞"",""色"",""known""
""長"",""接尾辞"",""長"",""known""
""橋"",""接尾辞"",""橋"",""known""
""症"",""接尾辞"",""症"",""known""
""証"",""接尾辞"",""証"",""known""
""場"",""接尾辞"",""場"",""known""
""状"",""接尾辞"",""状"",""known""
""個"",""接尾辞"",""個"",""known""
""次"",""接尾辞"",""次"",""known""
""つ"",""接尾辞"",""つ"",""known""
""日"",""接尾辞"",""日"",""known""
""枚"",""接尾辞"",""枚"",""known""
""歳"",""接尾辞"",""歳"",""known""
""匹"",""接尾辞"",""匹"",""known""
""本"",""接尾辞"",""本"",""known""
""化"",""接尾辞"",""化"",""known""
""後"",""接尾辞"",""後"",""known""
""間"",""接尾辞"",""間"",""known""
""中"",""接尾辞"",""中"",""known""
""上"",""接尾辞"",""上"",""known""
""中"",""接尾辞"",""中"",""known""
""気"",""接尾辞"",""げ"",""known""
""的"",""接尾辞"",""的"",""known""
""んー"",""感動詞"",""ん"",""known""
""えー"",""感動詞"",""え"",""known""
""あー"",""感動詞"",""あ"",""known""
""いー"",""感動詞"",""い"",""known""
""おー"",""感動詞"",""お"",""known""
""まー"",""感動詞"",""ま"",""known""
""良い"",""形容詞"",""よ"",""known""
""良い"",""形容詞"",""い"",""known""
""～"",""補助記号"",""～"",""known""
""！"",""補助記号"",""！"",""known""
""／"",""補助記号"",""／"",""known""
""："",""補助記号"",""："",""known""
""＝"",""補助記号"",""＝"",""known""
""？"",""補助記号"",""？"",""known""
""ー"",""補助記号"",""ー"",""known""
""、"",""補助記号"",""、"",""known""
""。"",""補助記号"",""。"",""known""
""【"",""補助記号"",""【"",""known""
""】"",""補助記号"",""】"",""known""
""〔"",""補助記号"",""〔"",""known""
""〕"",""補助記号"",""〕"",""known""
""＜"",""補助記号"",""＜"",""known""
""＞"",""補助記号"",""＞"",""known""
""［"",""補助記号"",""［"",""known""
""］"",""補助記号"",""］"",""known""
""「"",""補助記号"",""「"",""known""
""」"",""補助記号"",""」"",""known""
""『"",""補助記号"",""『"",""known""
""』"",""補助記号"",""』"",""known""
""又"",""副詞"",""また"",""known""
""豈"",""副詞"",""あに"",""known""
""もう"",""副詞"",""もう"",""known""
""こう"",""副詞"",""こう"",""known""
""ふと"",""副詞"",""ふと"",""known""
""ぶっ"",""副詞"",""ぶっ"",""known""
""ざっ"",""副詞"",""ざっ"",""known""
""すう"",""副詞"",""すう"",""known""
""若し"",""副詞"",""もし"",""known""
""良く"",""副詞"",""よく"",""known""
""斯く"",""副詞"",""かく"",""known""
""かん"",""副詞"",""カン"",""known""
""直ぐ"",""副詞"",""すぐ"",""known""
""是非"",""副詞"",""ぜひ"",""known""
""そう"",""副詞"",""そう"",""known""
""ちん"",""副詞"",""ちん"",""known""
""つい"",""副詞"",""つい"",""known""
""でん"",""副詞"",""でん"",""known""
""くう"",""副詞"",""くう"",""known""
""どう"",""副詞"",""どう"",""known""
""何故"",""副詞"",""なぜ"",""known""
""はた"",""副詞"",""はた"",""known""
""びん"",""副詞"",""びん"",""known""
""ばん"",""副詞"",""ばん"",""known""
""ぶつ"",""副詞"",""ぶつ"",""known""
""まあ"",""副詞"",""まあ"",""known""
""先ず"",""副詞"",""まず"",""known""
""未だ"",""副詞"",""まだ"",""known""
""きん"",""副詞"",""きん"",""known""
""ざぶ"",""副詞"",""ざぶ"",""known""
""どく"",""副詞"",""どく"",""known""
""ちか"",""副詞"",""ちか"",""known""
""ごし"",""副詞"",""ごし"",""known""
""うる"",""副詞"",""うる"",""known""
""ぬる"",""副詞"",""ぬる"",""known""
""ごさ"",""副詞"",""ごさ"",""known""
""特に"",""副詞"",""特に"",""known""
""少し"",""副詞"",""少し"",""known""
""しゅっ"",""副詞"",""しゅ"",""known""
""案外"",""副詞"",""案外"",""known""
""一番"",""副詞"",""一番"",""known""
""最も"",""副詞"",""最も"",""known""
""必ず"",""副詞"",""必ず"",""known""
""偶然"",""副詞"",""偶然"",""known""
""幸い"",""副詞"",""幸い"",""known""
""全然"",""副詞"",""全然"",""known""
""相当"",""副詞"",""相当"",""known""
""一杯"",""副詞"",""一杯"",""known""
""当然"",""副詞"",""当然"",""known""
""突然"",""副詞"",""突然"",""known""
""再び"",""副詞"",""再び"",""known""
""次々"",""副詞"",""次々"",""known""
""直接"",""副詞"",""直接"",""known""
""正直"",""副詞"",""正直"",""known""
""八"",""名詞"",""よう"",""known""
""零"",""名詞"",""れい"",""known""
""幾"",""名詞"",""いく"",""known""
""一"",""名詞"",""いち"",""known""
""六"",""名詞"",""ろく"",""known""
""八"",""名詞"",""はち"",""known""
""二十"",""名詞"",""二十"",""known""
""ゼロ-zero"",""名詞"",""ゼロ"",""known""
""二十"",""名詞"",""二十"",""known""
""持つ"",""動詞"",""もて"",""known""
""好く"",""動詞"",""好か"",""known""
""着く"",""動詞"",""着き"",""known""
""着く"",""動詞"",""着く"",""known""
""吹く"",""動詞"",""吹く"",""known""
""寄る"",""動詞"",""寄り"",""known""
""寄る"",""動詞"",""寄る"",""known""
""割る"",""動詞"",""割る"",""known""
""押す"",""動詞"",""おし"",""known""
""押す"",""動詞"",""おす"",""known""
""押す"",""動詞"",""押し"",""known""
""押す"",""動詞"",""押す"",""known""
""聞く"",""動詞"",""きき"",""known""
""聞く"",""動詞"",""聞か"",""known""
""聞く"",""動詞"",""聞き"",""known""
""聞く"",""動詞"",""聞く"",""known""
""聞く"",""動詞"",""聞く"",""known""
""敷く"",""動詞"",""敷く"",""known""
""死ぬ"",""動詞"",""死ぬ"",""known""
""知る"",""動詞"",""しり"",""known""
""知る"",""動詞"",""知ら"",""known""
""知る"",""動詞"",""知り"",""known""
""知る"",""動詞"",""知る"",""known""
""足す"",""動詞"",""足す"",""known""
""泣く"",""動詞"",""泣き"",""known""
""泣く"",""動詞"",""泣く"",""known""
""浮く"",""動詞"",""浮く"",""known""
""浮く"",""動詞"",""浮く"",""known""
""要る"",""動詞"",""いり"",""known""
""焼く"",""動詞"",""焼き"",""known""
